Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Slovenia,Bangladesh,2018,Exports & Imports,61,330,1.5,7.54,-95061.85,10547.69,105609.53,0.29,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bulgaria,2018,Exports & Imports,1537,965,37.8,22.05,121440.13,283002.89,161562.76,0.45,0.78,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bahrain,2018,Exports & Imports,161,46,3.96,1.05,9523.79,11003.69,1479.89,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,"Bahamas, The",2018,Exports & Imports,17,4,0.42,0.09,225.67,372.5,146.83,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bosnia and Herzegovina,2018,Exports & Imports,2910,1245,71.57,28.45,239405.32,926395.35,686990.04,1.89,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Saint Barthélemy,2018,Exports & Imports,,13,,0.3,,,67.95,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Belarus,2018,Exports & Imports,390,144,9.59,3.29,56493.2,73883.75,17390.55,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Belize,2018,Exports & Imports,4,11,0.1,0.25,-34.19,8.49,42.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bermuda,2018,Exports & Imports,5,9,0.12,0.21,34.29,76.74,42.45,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bolivia,2018,Exports & Imports,52,28,1.28,0.64,17.78,468.07,450.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Brazil,2018,Exports & Imports,319,588,7.85,13.44,-224863.08,60334.7,285197.78,0.79,0.17,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Barbados,2018,Exports & Imports,21,29,0.52,0.66,63.96,147.18,83.22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Brunei,2018,Exports & Imports,7,13,0.17,0.3,84.73,92.2,7.47,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Bhutan,2018,Exports & Imports,3,3,0.07,0.07,11.13,11.56,0.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Botswana,2018,Exports & Imports,12,2,0.3,0.05,70.07,70.11,0.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Central African Republic,2018,Exports & Imports,1,15,0.02,0.34,-11.33,35.05,46.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Canada,2018,Exports & Imports,584,914,14.36,20.89,-1804.55,113141.46,114946.01,0.32,0.31,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Cocos (Keeling) Islands,2018,Exports & Imports,,8,,0.18,,,6.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,Switzerland,2018,Exports & Imports,1501,1968,36.92,44.97,-263858.23,860761.12,1124619.35,3.1,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
