Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Albania,Czech Republic,2018,Exports & Imports,8,129,1.93,5.35,-18763.3,41876.42,60639.71,1.02,1.46,0,0,364,0,100,0,0,0,0,0,0,18992.66,3.17,3.93,364,41.48,58.52,0,0,15,0,0,11136.15,7856.51,1
Albania,Germany,2018,Exports & Imports,27,869,6.51,36.06,-334892.44,124480.59,459373.03,7.73,4.33,0.3,0.11,2296,6.84,93.16,0,0,15,0,0,10128.21,287277.2,4.59,1.8,2296,54.09,45.91,0,0,15,0,0,82458.88,214946.53,1
Albania,Djibouti,2018,Exports & Imports,1,1,0.24,0.04,31.65,32.05,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Dominica,2018,Exports & Imports,,1,,0.04,,,0.79,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Denmark,2018,Exports & Imports,2,20,0.48,0.83,-4445.31,10251.51,14696.82,0.25,0.36,0,0,94,0,100,0,0,0,0,0,0,653.75,2.47,5.19,94,28.72,71.28,0,0,15,0,0,475.34,178.41,1
Albania,Dominican Republic,2018,Exports & Imports,,1,,0.04,,,109.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Algeria,2018,Exports & Imports,1,1,0.24,0.04,-21214.89,24.94,21239.83,0.36,0,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,East Asia & Pacific,2018,Exports & Imports,2,1335,0.48,55.39,-556292.3,66545.15,622837.46,10.48,2.31,4.65,4.22,3953,44.85,55.15,0,0,15,0,0,158228.1,225317.94,4.88,4.22,2763,45.82,54.18,0,0,15,0,0,158228.1,225317.94,
Albania,Europe & Central Asia,2018,Exports & Imports,414,2222,99.76,92.2,-2088452.06,2710500.83,4798952.89,80.77,94.25,0.44,0.41,18784,8.76,91.24,0,0,15,0,0,293026.44,2312612.82,4.4,2.99,5074,52.44,47.56,0,0,15,0,0,1123706.81,1481932.44,36
Albania,Ecuador,2018,Exports & Imports,,4,,0.17,,,23501.85,0.4,,6.67,10,6,50,50,0,0,10,0,0,15666.37,6.63,6.67,10,6,50,50,0,0,10,0,0,15666.37,6.63,
Albania,"Egypt, Arab Rep.",2018,Exports & Imports,2,17,0.48,0.71,-46591.86,3249.01,49840.87,0.84,0.11,4.36,0.27,61,52.46,47.54,0,0,15,0,0,497.79,12778.69,4.36,0.27,61,52.46,47.54,0,0,15,0,0,497.79,12778.69,
Albania,Eritrea,2018,Exports & Imports,,1,,0.04,,,1.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Spain,2018,Exports & Imports,3,176,0.72,7.3,75124.37,223944.89,148820.52,2.5,7.79,0.33,0.58,561,11.23,88.77,0,0,15,0,0,26563.45,17292.52,4.93,2.3,561,57.4,42.6,0,0,15,0,0,30902.06,12953.9,1
Albania,Estonia,2018,Exports & Imports,1,2,0.24,0.08,6591.07,8409.86,1818.79,0.03,0.29,0,0,1,0,100,0,0,0,0,0,0,37.54,10,10,1,100,0,0,0,10,10,0,37.54,0,1
Albania,Ethiopia(excludes Eritrea),2018,Exports & Imports,,2,,0.08,,,176.05,0,,0,0,3,0,100,0,0,0,0,0,0,26.22,0,0,3,0,100,0,0,0,0,0,0,26.22,
Albania,Finland,2018,Exports & Imports,1,4,0.24,0.17,-11171.73,587.4,11759.13,0.2,0.02,0,0,8,0,100,0,0,0,0,0,0,6.49,0.67,0.03,8,50,50,0,0,2,0,0,0.09,6.4,1
Albania,Fiji,2018,Exports & Imports,,1,,0.04,,,0.15,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Falkland Island,2018,Exports & Imports,,1,,0.04,,,622.19,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,France,2018,Exports & Imports,7,241,1.69,10,-83449.44,31587.23,115036.68,1.94,1.1,0.24,0.22,753,10.76,89.24,0,0,15,0,0,3369.98,42028.16,3.94,2.56,753,55.78,44.22,0,0,15,0,0,23091.18,22306.95,1
Albania,Gabon,2018,Exports & Imports,,1,,0.04,,,79.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,United Kingdom,2018,Exports & Imports,3,257,0.72,10.66,-44392.15,10609.38,55001.53,0.93,0.37,0.04,0.17,730,1.23,98.77,0,0,10,0,0,392.45,22472.27,4.35,1.63,730,44.79,55.21,0,0,15,0,0,6153.13,16711.59,1
Albania,Georgia,2018,Exports & Imports,1,1,0.24,0.04,136.95,171.52,34.56,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Ghana,2018,Exports & Imports,1,1,0.24,0.04,-74.32,21.75,96.07,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Guinea,2018,Exports & Imports,1,1,0.24,0.04,8.27,14.67,6.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,"Gambia, The",2018,Exports & Imports,,1,,0.04,,,0.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Greece,2018,Exports & Imports,64,931,15.42,38.63,-361306.12,121498.21,482804.34,8.13,4.22,0.62,0.73,2420,11.49,88.51,0,0,15,0,0,52070.84,215046.48,4.95,4.76,2420,59.3,40.7,0,0,15,0,0,177118.04,89999.29,1
Albania,Grenada,2018,Exports & Imports,,1,,0.04,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Greenland,2018,Exports & Imports,,1,,0.04,,,10380.02,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,Guatemala,2018,Exports & Imports,,2,,0.08,,,384.46,0.01,,2,2,1,100,0,0,0,2,2,0,1.45,0,2,2,1,100,0,0,0,2,2,0,1.45,0,
Albania,Guyana,2018,Exports & Imports,,1,,0.04,,,1.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,"Hong Kong, China",2018,Exports & Imports,2,12,0.48,0.5,-1923.8,1094.99,3018.78,0.05,0.04,0,0,28,0,100,0,0,0,0,0,0,444.79,0,0,28,0,100,0,0,0,0,0,0,444.79,
