Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Germany,Marshall Islands,2018,Exports & Imports,53,7,1.2,0.16,738052.43,792761.35,54708.92,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,North Macedonia,2018,Exports & Imports,2299,778,52.12,17.29,-1986093.22,1437825.66,3423918.88,0.26,0.09,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Mali,2018,Exports & Imports,740,38,16.78,0.84,117809.27,126816.22,9006.95,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Malta,2018,Exports & Imports,2280,496,51.69,11.02,329251.83,783766.8,454514.97,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Myanmar,2018,Exports & Imports,945,295,21.42,6.56,-888459.45,145734.56,1034194.02,0.08,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Mongolia,2018,Exports & Imports,1497,107,33.94,2.38,148346.94,161321.49,12974.55,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Montenegro,2018,Exports & Imports,1389,122,31.49,2.71,129714.85,151404.38,21689.53,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Mozambique,2018,Exports & Imports,544,55,12.33,1.22,-152558.72,126230.02,278788.74,0.02,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Mauritania,2018,Exports & Imports,569,27,12.9,0.6,-25015.72,85573.5,110589.22,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,Montserrat,2018,Exports & Imports,15,1,0.34,0.02,101.97,103.54,1.58,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
