Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Austria,Occ.Pal.Terr,2018,Exports & Imports,86,9,2.02,0.2,2147.09,2367.57,220.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,French Polynesia,2018,Exports & Imports,204,12,4.78,0.27,904.99,1061.9,156.91,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Qatar,2018,Exports & Imports,1018,298,23.87,6.7,116556.31,137121.42,20565.11,0.01,0.08,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Romania,2018,Exports & Imports,3051,1617,71.54,36.35,1234382.75,2998286.61,1763903.86,0.96,1.69,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Russian Federation,2018,Exports & Imports,2188,1182,51.3,26.57,1373047.45,2468884.11,1095836.65,0.59,1.39,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Rwanda,2018,Exports & Imports,75,16,1.76,0.36,-10985.84,952.17,11938.01,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,South Asia,2018,Exports & Imports,1876,2328,43.99,52.34,-855733.52,1475041.47,2330774.99,1.27,0.83,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Saudi Arabia,2018,Exports & Imports,1149,470,26.94,10.57,334147.77,404679.08,70531.32,0.04,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Senegal,2018,Exports & Imports,334,49,7.83,1.1,44641.65,46277.38,1635.73,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,2483,1408,58.22,31.65,229344.93,851626.97,622282.04,0.34,0.48,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Singapore,2018,Exports & Imports,1385,1031,32.47,23.18,278524.82,491332.12,212807.3,0.12,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Saint Helena,2018,Exports & Imports,,2,,0.04,,,4.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Solomon Islands,2018,Exports & Imports,43,1,1.01,0.02,136.65,136.97,0.32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Sierra Leone,2018,Exports & Imports,167,172,3.92,3.87,-16282.92,837.15,17120.07,0.01,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,El Salvador,2018,Exports & Imports,304,143,7.13,3.21,3448.4,7538.29,4089.89,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,San Marino,2018,Exports & Imports,331,178,7.76,4,66,10607.14,10541.15,0.01,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Somalia,2018,Exports & Imports,63,19,1.48,0.43,435.3,536,100.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Special Categories,2018,Exports & Imports,20,14,0.47,0.31,-2767377.65,940497.57,3707875.22,2.01,0.53,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Sub-Saharan Africa,2018,Exports & Imports,2115,1555,49.59,34.96,341569.9,1228396.16,886826.27,0.48,0.69,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Sao Tome and Principe,2018,Exports & Imports,21,19,0.49,0.43,-59.35,51.33,110.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Sudan,2018,Exports & Imports,338,19,7.92,0.43,13535.98,13847.31,311.34,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Suriname,2018,Exports & Imports,89,40,2.09,0.9,-10.02,2135.28,2145.3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Slovak Republic,2018,Exports & Imports,3168,2204,74.28,49.55,-382516.28,3749946.44,4132462.72,2.24,2.12,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Slovenia,2018,Exports & Imports,3327,2246,78.01,50.49,1087363.8,3648011.97,2560648.17,1.39,2.06,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Sweden,2018,Exports & Imports,2180,1955,51.11,43.95,188649.49,2001784.67,1813135.18,0.98,1.13,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Eswatini,2018,Exports & Imports,11,30,0.26,0.67,873.37,968.87,95.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Saint Maarten (Dutch part),2018,Exports & Imports,63,5,1.48,0.11,3314.69,4022.55,707.86,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Seychelles,2018,Exports & Imports,150,46,3.52,1.03,1294.13,1414.82,120.68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Syrian Arab Republic,2018,Exports & Imports,232,175,5.44,3.93,10244.33,11401.41,1157.08,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Chad,2018,Exports & Imports,40,20,0.94,0.45,2027.21,2296.45,269.24,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Togo,2018,Exports & Imports,188,14,4.41,0.31,1718.15,2446.08,727.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Thailand,2018,Exports & Imports,1301,1584,30.5,35.61,-426590.09,328156.74,754746.83,0.41,0.19,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Tajikistan,2018,Exports & Imports,172,40,4.03,0.9,4851.53,5206.12,354.59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Tokelau,2018,Exports & Imports,8,8,0.19,0.18,-2.38,14.12,16.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Turkmenistan,2018,Exports & Imports,431,29,10.11,0.65,22487.45,24389.47,1902.03,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,East Timor,2018,Exports & Imports,28,5,0.66,0.11,1395.05,1395.77,0.72,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Austria,Trinidad and Tobago,2018,Exports & Imports,284,49,6.66,1.1,8316.95,9261.53,944.58,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
