Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Iceland,"Serbia, FR(Serbia/Montenegro)",2018,Exports & Imports,7,157,0.46,3.93,-1603.1,520.42,2123.52,0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Singapore,2018,Exports & Imports,32,588,2.12,14.73,-127274.77,717.27,127992.04,1.67,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,El Salvador,2018,Exports & Imports,,62,,1.55,,,194.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,San Marino,2018,Exports & Imports,2,12,0.13,0.3,140.37,151.5,11.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Sub-Saharan Africa,2018,Exports & Imports,109,345,7.23,8.64,57388.7,75727.39,18338.69,0.24,1.36,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Sudan,2018,Exports & Imports,,1,,0.03,,,197.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Slovak Republic,2018,Exports & Imports,83,483,5.51,12.1,-32214.91,6544.18,38759.09,0.5,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Slovenia,2018,Exports & Imports,25,474,1.66,11.87,-7383.6,400.07,7783.67,0.1,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Sweden,2018,Exports & Imports,221,2252,14.66,56.4,-305281.14,27281.55,332562.69,4.33,0.49,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Seychelles,2018,Exports & Imports,,2,,0.05,,,996.11,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Togo,2018,Exports & Imports,1,4,0.07,0.1,27.49,30.97,3.48,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Thailand,2018,Exports & Imports,34,856,2.26,21.44,-18457.86,6636.92,25094.78,0.33,0.12,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Tokelau,2018,Exports & Imports,,15,,0.38,,,7.86,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Tonga,2018,Exports & Imports,,3,,0.08,,,1.58,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Trinidad and Tobago,2018,Exports & Imports,,2,,0.05,,,13.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Tunisia,2018,Exports & Imports,2,214,0.13,5.36,-8163.9,68.63,8232.52,0.11,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Turkey,2018,Exports & Imports,39,1043,2.59,26.12,-35709.64,21352.8,57062.44,0.74,0.38,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Tanzania,2018,Exports & Imports,,14,,0.35,,,11.44,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Uganda,2018,Exports & Imports,,11,,0.28,,,18.25,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Ukraine,2018,Exports & Imports,32,381,2.12,9.54,20997.32,23962.05,2964.73,0.04,0.43,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Uruguay,2018,Exports & Imports,8,8,0.53,0.2,72.24,124.89,52.65,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,United States,2018,Exports & Imports,550,2730,36.5,68.37,-267690.03,383862.98,651553.01,8.48,6.9,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Uzbekistan,2018,Exports & Imports,,4,,0.1,,,53.31,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Venezuela,2018,Exports & Imports,1,30,0.07,0.75,-24.17,14.53,38.7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Vietnam,2018,Exports & Imports,21,742,1.39,18.58,-21719.79,7907.74,29627.53,0.39,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland, World,2018,Exports & Imports,1507,3993,100,100,-2124557.52,5561475.84,7686033.36,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Samoa,2018,Exports & Imports,,1,,0.03,,,23.21,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Yemen,2018,Exports & Imports,,1,,0.03,,,1.87,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,South Africa,2018,Exports & Imports,52,196,3.45,4.91,-5630.1,5889.5,11519.6,0.15,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Zambia,2018,Exports & Imports,2,1,0.13,0.03,32.38,34.41,2.03,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,Zimbabwe,2018,Exports & Imports,,16,,0.4,,,186.66,0,,,,,,,,,,,,,,,,,,,,,,,,,,
