Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
North Macedonia,Bermuda,2018,Exports & Imports,2,1,0.07,0.03,11.59,12.79,1.2,0,0,0,0,1,0,100,0,0,0,0,0,0,1.2,0,0,1,0,100,0,0,0,0,0,0,1.2,
North Macedonia,Bolivia,2018,Exports & Imports,1,13,0.03,0.32,-145.51,27.75,173.26,0,0,11.94,0.62,79,59.49,13.92,0,26.58,40.12,0,0,13.67,159.58,11.94,0.62,79,59.49,13.92,0,26.58,40.12,0,0,13.67,159.58,
North Macedonia,Brazil,2018,Exports & Imports,23,272,0.79,6.8,-43277.91,3444.6,46722.51,0.52,0.05,7.59,13.84,756,68.65,27.25,0,4.1,50,0,0,44765.03,1957.16,7.59,13.84,756,68.65,27.25,0,4.1,50,0,0,44765.03,1957.16,
North Macedonia,Barbados,2018,Exports & Imports,,1,,0.03,,,14.04,0,,0,0,6,0,100,0,0,0,0,0,0,14.04,0,0,6,0,100,0,0,0,0,0,0,14.04,
North Macedonia,Brunei,2018,Exports & Imports,,1,,0.03,,,0.2,0,,17.5,17.5,1,100,0,0,0,17.5,17.5,0,0.2,0,17.5,17.5,1,100,0,0,0,17.5,17.5,0,0.2,0,
North Macedonia,Bhutan,2018,Exports & Imports,,1,,0.03,,,0.09,0,,0,0,1,0,100,0,0,0,0,0,0,0.09,0,0,1,0,100,0,0,0,0,0,0,0.09,
North Macedonia,Botswana,2018,Exports & Imports,1,3,0.03,0.07,-15.39,0.31,15.7,0,0,10.41,9.76,15,80,20,0,0,15,0,0,15.7,0,10.41,9.76,15,80,20,0,0,15,0,0,15.7,0,
North Macedonia,Central African Republic,2018,Exports & Imports,,23,,0.57,,,86.65,0,,15.65,7.07,59,89.83,10.17,0,0,17.5,0,0,35.31,51.34,15.65,7.07,59,89.83,10.17,0,0,17.5,0,0,35.31,51.34,
North Macedonia,Canada,2018,Exports & Imports,128,342,4.37,8.55,4898.95,12492.56,7593.61,0.08,0.18,7.36,4.14,920,65.33,33.15,0,1.52,30.41,0,0,6270.13,1313.51,7.36,4.14,920,65.33,33.15,0,1.52,30.41,0,0,6270.13,1313.51,
North Macedonia,Switzerland,2018,Exports & Imports,589,1316,20.12,32.88,-29920.47,47180.07,77100.53,0.85,0.68,0.51,0.21,2819,3.72,94.61,0,1.67,60,0,0,1139.72,70225.4,7.1,4.44,2819,64.14,34.2,0,1.67,60,0,0,43629.32,27735.8,1
North Macedonia,Chile,2018,Exports & Imports,3,26,0.1,0.65,-956.58,300.83,1257.41,0.01,0,14.09,2.22,64,70.31,29.69,0,0,50,0,0,194.84,1043.69,14.09,2.22,64,70.31,29.69,0,0,50,0,0,194.84,1043.69,
North Macedonia,China,2018,Exports & Imports,64,2506,2.19,62.62,-457964.65,65259.4,523224.05,5.78,0.94,7.92,5.84,5025,66.35,32.68,0,0.98,50,0,0,280180.69,217336.02,7.92,5.84,5025,66.35,32.68,0,0.98,50,0,0,280180.69,217336.02,
North Macedonia,Cote d'Ivoire,2018,Exports & Imports,4,15,0.14,0.37,-33814.56,158.65,33973.21,0.38,0,8.64,0,64,57.81,20.31,0,21.88,30,0,0,0.77,33972.44,8.64,0,64,57.81,20.31,0,21.88,30,0,0,0.77,33972.44,
North Macedonia,Cameroon,2018,Exports & Imports,3,7,0.1,0.17,-47.57,17.11,64.68,0,0,4.36,0.11,14,28.57,71.43,0,0,10,0,0,1.09,63.59,4.36,0.11,14,28.57,71.43,0,0,10,0,0,1.09,63.59,
North Macedonia,Cook Islands,2018,Exports & Imports,,1,,0.03,,,0.18,0,,8.57,8.57,7,57.14,42.86,0,0,15,0,0,0.18,0,8.57,8.57,7,57.14,42.86,0,0,15,0,0,0.18,0,
North Macedonia,Colombia,2018,Exports & Imports,2,21,0.07,0.52,-7565.15,104.35,7669.5,0.08,0,13.4,0.31,92,65.22,14.13,0,20.65,40,0,0,7255.18,414.32,13.4,0.31,92,65.22,14.13,0,20.65,40,0,0,7255.18,414.32,
North Macedonia,Cape Verde,2018,Exports & Imports,,1,,0.03,,,0.75,0,,17.5,17.5,7,100,0,0,0,17.5,17.5,0,0.75,0,17.5,17.5,7,100,0,0,0,17.5,17.5,0,0.75,0,
North Macedonia,Costa Rica,2018,Exports & Imports,1,32,0.03,0.8,-1355.79,13.8,1369.59,0.02,0,10.52,3.5,87,54.02,37.93,0,8.05,45,0,0,1214.55,154.51,10.52,3.5,87,54.02,37.93,0,8.05,45,0,0,1214.55,154.51,
North Macedonia,Cuba,2018,Exports & Imports,,8,,0.2,,,202.66,0,,11.86,24.19,31,67.74,32.26,0,0,35,0,0,165.03,37.63,11.86,24.19,31,67.74,32.26,0,0,35,0,0,165.03,37.63,
North Macedonia,Cyprus,2018,Exports & Imports,51,33,1.74,0.82,-777.83,828.41,1606.24,0.02,0.01,2.65,0.07,97,13.4,86.6,0,0,45,0,0,8.22,1506.95,12.84,5.29,97,86.6,13.4,0,0,45,0,0,1510.84,4.32,1
North Macedonia,Czech Republic,2018,Exports & Imports,264,1066,9.02,26.64,-63366.95,78091.99,141458.94,1.56,1.13,0.23,0.16,2444,1.76,96.85,0,1.39,40,0,0,6643.63,134040.67,7.83,7,2444,70.38,28.23,0,1.39,40,0,0,124899.92,15784.39,1
North Macedonia,Germany,2018,Exports & Imports,1133,2724,38.71,68.07,2197740.03,3248099.52,1050359.5,11.6,47.03,0.72,0.53,5661,4.79,91.54,0.04,3.64,60,0,0.01,46491.64,905349.89,7,5.6,5661,61.61,34.61,0.04,3.74,60,0,0.01,668432.58,283408.95,1
North Macedonia,Dominica,2018,Exports & Imports,,1,,0.03,,,3.34,0,,,,,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,Denmark,2018,Exports & Imports,113,548,3.86,13.69,-7049.06,7699.53,14748.59,0.16,0.11,0.58,0.53,1395,2.15,92.62,0,5.23,60,0,0,515.08,11947.07,7.51,4.86,1395,66.45,28.32,0,5.23,60,0,0,7347.9,5114.25,1
North Macedonia,Dominican Republic,2018,Exports & Imports,1,24,0.03,0.6,-1300.15,27.59,1327.73,0.01,0,10.54,2.58,92,67.39,32.61,0,0,30,0,0,133.7,1194.04,10.54,2.58,92,67.39,32.61,0,0,30,0,0,133.7,1194.04,
North Macedonia,Algeria,2018,Exports & Imports,4,14,0.14,0.35,-1455.68,208.59,1664.27,0.02,0,16.75,6.41,66,83.33,6.06,0,10.61,40,0,0,1664.27,0,16.75,6.41,66,83.33,6.06,0,10.61,40,0,0,1664.27,0,
North Macedonia,East Asia & Pacific,2018,Exports & Imports,298,2680,10.18,66.97,-795939.55,86407.79,882347.35,9.75,1.25,8.54,4.88,16718,70,29.05,0,0.95,50,0,0,397810.95,451798.79,7.72,4.88,5420,64.8,33.65,0,0.5,50,0,0,397810.95,451798.79,
North Macedonia,Europe & Central Asia,2018,Exports & Imports,2886,3902,98.6,97.5,-618593.2,6628357.31,7246950.51,80.06,95.97,1.25,1.44,81771,9.17,87.47,0.02,3.33,60,0,14966.06,1319493.16,5671447.64,7.17,5.61,7985,59.9,36.49,0,0.35,60,0,15299.3,4265328.93,2725611.86,38
