Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Denmark,Uruguay,2018,Exports & Imports,680,31,16,0.7,9098.25,44997.68,35899.44,0.04,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,United States,2018,Exports & Imports,2390,2931,56.24,66.64,1848920.55,4748504.86,2899584.31,2.85,4.37,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Uzbekistan,2018,Exports & Imports,356,31,8.38,0.7,13103.66,13144.57,40.9,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Venezuela,2018,Exports & Imports,193,13,4.54,0.3,11251.01,11444.81,193.8,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,British Virgin Islands,2018,Exports & Imports,34,4,0.8,0.09,11142.17,11168.47,26.3,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Vietnam,2018,Exports & Imports,990,860,23.29,19.55,-118928.28,303853.09,422781.37,0.42,0.28,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Vanuatu,2018,Exports & Imports,10,2,0.24,0.05,57.05,64.61,7.56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark, World,2018,Exports & Imports,4250,4398,100,100,6888564.63,108564263.2,101675698.5,100,100,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Samoa,2018,Exports & Imports,10,1,0.24,0.02,185.94,193.96,8.02,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Yemen,2018,Exports & Imports,102,1,2.4,0.02,35171.54,35171.83,0.29,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,South Africa,2018,Exports & Imports,1181,484,27.79,11.01,171977.02,261074.93,89097.91,0.09,0.24,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,"Congo, Dem. Rep.",2018,Exports & Imports,96,8,2.26,0.18,6575.26,6629.55,54.29,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Zambia,2018,Exports & Imports,122,17,2.87,0.39,834.81,2230.61,1395.79,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,Zimbabwe,2018,Exports & Imports,132,45,3.11,1.02,6857.68,7905.71,1048.02,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
