Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Russian Federation,"Congo, Rep.",2018,Exports & Imports,70,15,1.6,0.34,37796.74,38109.75,313.01,0,0.01,3.55,2.92,90,74.44,25.56,0,0,13,0,0,151.85,151.2,4.02,3.46,90,74.44,25.56,0,0,13,0,0,151.85,151.2,1
Russian Federation,Cook Islands,2018,Exports & Imports,,6,,0.14,,,3.64,0,,3.65,0.29,27,37.04,62.96,0,0,10,0,0,0.31,3.33,3.65,0.29,27,37.04,62.96,0,0,10,0,0,0.31,3.33,1
Russian Federation,Colombia,2018,Exports & Imports,424,211,9.72,4.75,133858.14,273497.04,139638.9,0.06,0.06,5.12,8.19,861,52.03,17.07,0.12,30.78,37.5,0,120.76,117723.86,21913.76,5.55,10.47,861,52.03,17.07,0.12,30.78,50,0,120.76,117723.86,21913.76,1
Russian Federation,Comoros,2018,Exports & Imports,,1,,0.02,,,266.22,0,,0,0,2,0,100,0,0,0,0,0,0,266.22,5,5,2,100,0,0,0,5,5,0,266.22,0,1
Russian Federation,Cape Verde,2018,Exports & Imports,5,5,0.11,0.11,2352.25,2391.54,39.29,0,0,1.79,6.42,14,7.14,28.57,0,64.29,10,0,0,38.74,0.55,1.79,6.42,14,7.14,28.57,0,64.29,10,0,0,38.74,0.55,1
Russian Federation,Costa Rica,2018,Exports & Imports,45,166,1.03,3.74,-47254.12,57454.1,104708.22,0.04,0.01,4.23,2.29,691,62.95,31.69,0,5.35,18,0,0,82598.82,21338.65,4.37,2.88,691,62.95,31.69,0,5.35,18,0,0,82598.82,21338.65,1
Russian Federation,Cuba,2018,Exports & Imports,858,27,19.66,0.61,357477.1,372705.79,15228.69,0.01,0.08,4.18,7.38,119,48.74,32.77,0,18.49,17,0,0,14831.1,215.62,4.39,7.5,119,48.74,32.77,0,18.49,17,0,0,14831.1,215.62,1
Russian Federation,Curaçao,2018,Exports & Imports,3,8,0.07,0.18,491037.3,493506.23,2468.94,0,0.11,2.96,4.71,33,60.61,39.39,0,0,12,0,0,2468.55,0.38,2.96,4.71,33,60.61,39.39,0,0,12,0,0,2468.55,0.38,
Russian Federation,Christmas Island,2018,Exports & Imports,,1,,0.02,,,0,0,,0,0,1,0,100,0,0,0,0,0,0,0,0,0,1,0,100,0,0,0,0,0,0,0,
Russian Federation,Cayman Islands,2018,Exports & Imports,4,3,0.09,0.07,14199.38,14201.23,1.85,0,0,0.56,0.03,5,20,80,0,0,5,0,0,0.03,1.81,0.56,0.03,5,20,80,0,0,5,0,0,0.03,1.81,1
Russian Federation,Cyprus,2018,Exports & Imports,437,120,10.01,2.7,774539.61,786523.45,11983.84,0.01,0.17,4.77,4.76,530,63.21,25.28,0,11.51,15,0,0,11559.28,295.14,4.77,4.76,530,63.21,25.28,0,11.51,15,0,0,11559.28,295.14,
Russian Federation,Czech Republic,2018,Exports & Imports,1270,2016,29.1,45.42,1121403.1,4896726.79,3775323.7,1.57,1.08,5.74,3.48,5354,65.56,23.37,0.73,10.35,100,0,91597.85,2666322.45,1054488.1,5.74,3.48,5354,65.56,23.37,0.73,10.35,100,0,91597.85,2666322.45,1054488.1,
Russian Federation,Germany,2018,Exports & Imports,2034,3525,46.61,79.41,8673403.75,34184357.76,25510954.01,10.62,7.57,5.89,3.62,8437,69.34,19.47,0.89,10.3,100,0,1714741.96,18770582.64,5838108.91,5.89,3.62,8437,69.34,19.47,0.89,10.3,100,0,1714741.96,18770582.64,5838108.91,
Russian Federation,Dominica,2018,Exports & Imports,7,5,0.16,0.11,1865.63,1867.1,1.47,0,0,5.1,11.12,9,66.67,33.33,0,0,15,0,0,1.26,0.21,5.1,11.12,9,66.67,33.33,0,0,15,0,0,1.26,0.21,1
Russian Federation,Denmark,2018,Exports & Imports,415,1425,9.51,32.1,2891458.42,3891054.81,999596.39,0.42,0.86,5.65,3.43,4006,63.63,25.66,0.2,10.51,20,0,12799.76,621688.13,347469.38,5.65,3.43,4006,63.63,25.66,0.2,10.51,20,0,12799.76,621688.13,347469.38,
Russian Federation,Dominican Republic,2018,Exports & Imports,83,123,1.9,2.77,85277.1,110627.17,25350.07,0.01,0.02,4.7,2.15,486,51.85,19.75,0,28.4,17.5,0,0,20482.83,4845.44,4.92,2.23,486,51.85,19.75,0,28.4,17.5,0,0,20482.83,4845.44,1
Russian Federation,Algeria,2018,Exports & Imports,436,101,9.99,2.28,4791349.55,4801849.55,10500,0,1.06,4.65,3.61,455,66.59,30.55,0,2.86,15,0,0,9487.18,967.69,4.76,4.6,455,66.59,30.55,0,2.86,15,0,0,9487.18,967.69,1
Russian Federation,East Asia & Pacific,2018,Exports & Imports,2769,3883,63.45,87.47,18613620.79,98287429.16,79673808.37,33.17,21.77,5.38,3.43,47355,61.2,26.15,0.47,12.18,100,0,3042762.86,52201847.97,25782918.51,6.04,3.58,9324,69.99,18.2,0.17,2.15,100,0,3042764.37,53318670.65,24666095.84,27
Russian Federation,Europe & Central Asia,2018,Exports & Imports,4342,4349,99.5,97.97,160155538.4,285624657.7,125469119.3,52.23,63.26,4.66,3.29,171281,52.45,37.17,0.46,9.92,100,0,5061169.45,75781338.79,44490995.1,6.31,4.72,10519,69.57,17.62,0.05,0.74,100,0,5906053.96,97032088.97,23240244.91,24
Russian Federation,Ecuador,2018,Exports & Imports,227,121,5.2,2.73,-932892.04,356498.33,1289390.37,0.54,0.08,5.02,3.11,631,67.83,14.9,0,17.27,18,0,0,1269293.9,19856.5,5.64,4.12,631,67.83,14.9,0,17.27,18,0,0,1269293.9,19856.5,1
Russian Federation,"Egypt, Arab Rep.",2018,Exports & Imports,780,450,17.87,10.14,6535663.8,7062278.8,526615,0.22,1.56,5.73,4.8,1439,59.83,13.06,0.07,27.03,17.5,0,14.59,496007.92,1778.6,6.25,6.12,1439,59.83,13.06,0.07,27.03,17.5,0,14.59,496007.92,1778.6,1
Russian Federation,Eritrea,2018,Exports & Imports,6,3,0.14,0.07,12016.45,12017.63,1.18,0,0,3.33,2.67,16,68.75,31.25,0,0,6.5,0,0,1.18,0,3.33,2.67,16,68.75,31.25,0,0,6.5,0,0,1.18,0,1
Russian Federation,Western Sahara,2018,Exports & Imports,2,2,0.05,0.05,4466.32,4604.5,138.18,0,0,12.22,14.45,4,75,0,0,25,16.4,5,0,138.18,0,12.22,14.45,4,75,0,0,25,16.4,5,0,138.18,0,
Russian Federation,Spain,2018,Exports & Imports,898,2535,20.58,57.11,-1034865.91,2362646.77,3397512.67,1.41,0.52,5.89,5.13,6418,67.4,19.99,0.84,11.76,100,0,247409.47,2777196.98,387344.78,5.89,5.13,6418,67.4,19.99,0.84,11.76,100,0,247409.47,2777196.98,387344.78,
Russian Federation,Estonia,2018,Exports & Imports,1546,888,35.43,20,1835349.97,2452262.13,616912.16,0.26,0.54,5.54,2.04,2632,60.9,24.28,0.19,14.63,17.5,0,11292.57,207089.97,408709.03,5.54,2.04,2632,60.9,24.28,0.19,14.63,17.5,0,11292.57,207089.97,408709.03,
Russian Federation,Ethiopia(excludes Eritrea),2018,Exports & Imports,81,67,1.86,1.51,61586.81,85586.44,23999.63,0.01,0.02,2.14,0.27,176,9.09,31.25,0,59.66,15,0,0,1598.05,22401.58,3.67,3.92,176,25.57,9.09,0,65.34,15,0,0,11665.11,12334.52,1
Russian Federation,Finland,2018,Exports & Imports,893,1654,20.46,37.26,7988290.56,11370570.45,3382279.89,1.41,2.52,5.9,3.84,4729,67.73,22.06,0.89,9.33,100,0,217040.03,2558107.82,763981.45,5.9,3.84,4729,67.73,22.06,0.89,9.33,100,0,217040.03,2558107.82,763981.45,
Russian Federation,Fiji,2018,Exports & Imports,1,5,0.02,0.11,-85.92,4.7,90.61,0,0,5.78,13.83,19,5.26,10.53,0,84.21,15,0,0,90.59,0.02,5.78,13.83,19,5.26,10.53,0,84.21,15,0,0,90.59,0.02,1
Russian Federation,Falkland Island,2018,Exports & Imports,1,3,0.02,0.07,985.75,1285,299.25,0,0,4.29,6.57,23,65.22,17.39,0,17.39,8,0,0,76.46,0,4.29,6.57,23,65.22,17.39,0,17.39,8,0,0,76.46,0,
