Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Finland,Cameroon,2018,Exports & Imports,114,53,2.96,1.23,8052.63,8641.41,588.78,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,"Congo, Rep.",2018,Exports & Imports,34,3,0.88,0.07,1306.54,2192.74,886.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Cook Islands,2018,Exports & Imports,1,1,0.03,0.02,-1.46,1.45,2.9,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Colombia,2018,Exports & Imports,386,167,10.01,3.87,52870.39,104558.58,51688.19,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Comoros,2018,Exports & Imports,7,3,0.18,0.07,-14.61,5.44,20.06,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Cape Verde,2018,Exports & Imports,10,4,0.26,0.09,1119.34,1120.59,1.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Costa Rica,2018,Exports & Imports,148,132,3.84,3.06,-57673.78,16401.1,74074.88,0.09,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Cuba,2018,Exports & Imports,49,10,1.27,0.23,4233.39,4325,91.61,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Christmas Island,2018,Exports & Imports,,1,,0.02,,,0.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,Cyprus,2018,Exports & Imports,300,118,7.78,2.73,161107.72,170878.3,9770.58,0.01,0.23,,,,,,,,,,,,,,,,,,,,,,,,,
