Reporter Name,Partner Name,Year,Trade Flow,No Of exported HS6 digit Products,No Of imported HS6 digit Products,Export Share in Total Products (%),Import Share in Total Products (%),Trade Balance (US$ Thousand),Export (US$ Thousand),Import (US$ Thousand),Import Partner Share (%),Export Partner Share (%),AHS Simple Average (%),AHS Weighted Average (%),AHS Total Tariff Lines,AHS Dutiable Tariff Lines Share (%),AHS Duty Free Tariff Lines Share (%),AHS Specific Tariff Lines Share (%),AHS AVE Tariff Lines Share (%),AHS MaxRate (%),AHS MinRate (%),AHS SpecificDuty Imports(US$ Thousand),AHS Dutiable Imports (US$ Thousand),AHS Duty Free Imports (US$ Thousand),MFN Simple Average (%),MFN Weighted Average (%),MFN Total Tariff Lines,MFN Dutiable Tariff Lines Share (%),MFN Duty Free Tariff Lines Share (%),MFN Specific Tariff Lines Share (%),MFN AVE Tariff Lines Share (%),MFN MaxRate (%),MFN MinRate (%),MFN SpecificDuty Imports (US$ Thousand),MFN Dutiable Imports (US$ Thousand),MFN Duty Free Imports (US$ Thousand),No Of Tariff Agreement
Hungary,Guam,2018,Exports & Imports,4,1,0.1,0.02,1.03,1.13,0.1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,"Hong Kong, China",2018,Exports & Imports,656,1857,16.38,42.59,-609552.36,333749.37,943301.73,0.8,0.27,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Honduras,2018,Exports & Imports,31,11,0.77,0.25,3179.31,3317.74,138.42,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Croatia,2018,Exports & Imports,2450,1277,61.16,29.29,1240645.21,1966639.9,725994.69,0.62,1.59,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Haiti,2018,Exports & Imports,56,2,1.4,0.05,2093.87,2094.8,0.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Indonesia,2018,Exports & Imports,433,436,10.81,10,-94412.13,47896.21,142308.34,0.12,0.04,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,India,2018,Exports & Imports,748,1293,18.67,29.66,-183064.97,276734.04,459799.01,0.39,0.22,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Ireland,2018,Exports & Imports,757,741,18.9,17,-157939.74,413621.66,571561.41,0.49,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,"Iran, Islamic Rep.",2018,Exports & Imports,232,149,5.79,3.42,-120235.36,31909.95,152145.31,0.13,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Iraq,2018,Exports & Imports,305,30,7.61,0.69,-327750.01,40913.5,368663.51,0.31,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Iceland,2018,Exports & Imports,259,59,6.47,1.35,-36893.19,12349.1,49242.29,0.04,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Israel,2018,Exports & Imports,783,811,19.55,18.6,121307.09,324156.02,202848.93,0.17,0.26,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Italy,2018,Exports & Imports,2318,3288,57.86,75.41,914729.14,6413205.89,5498476.75,4.68,5.17,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Jamaica,2018,Exports & Imports,90,3,2.25,0.07,14836.54,14836.85,0.3,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Jordan,2018,Exports & Imports,416,84,10.38,1.93,35991.46,36509.05,517.58,0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Japan,2018,Exports & Imports,927,1446,23.14,33.17,-796099.48,710507.69,1506607.17,1.28,0.57,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Kazakhstan,2018,Exports & Imports,375,53,9.36,1.22,-405446.67,132071.83,537518.51,0.46,0.11,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Kenya,2018,Exports & Imports,133,46,3.32,1.05,13123.18,15140.62,2017.44,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Kyrgyz Republic,2018,Exports & Imports,65,7,1.62,0.16,10107.4,10281.79,174.39,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Cambodia,2018,Exports & Imports,97,36,2.42,0.83,-2808.53,743.79,3552.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,"Korea, Rep.",2018,Exports & Imports,659,1182,16.45,27.11,-1698677.62,435778.79,2134456.41,1.82,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Kuwait,2018,Exports & Imports,264,43,6.59,0.99,23452.57,23818.16,365.59,0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Lao PDR,2018,Exports & Imports,55,21,1.37,0.48,6648.7,7168.09,519.39,0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Lebanon,2018,Exports & Imports,398,61,9.94,1.4,63736.94,64036.55,299.61,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Liberia,2018,Exports & Imports,13,2,0.32,0.05,1912.52,1913.1,0.57,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Libya,2018,Exports & Imports,196,5,4.89,0.11,-72948.35,8647.38,81595.73,0.07,0.01,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,St. Lucia,2018,Exports & Imports,18,2,0.45,0.05,897.21,898.15,0.93,0,0,,,,,,,,,,,,,,,,,,,,,,,,,
Hungary,Latin America & Caribbean,2018,Exports & Imports,1104,826,27.56,18.95,1096460.93,1522889.71,426428.78,0.36,1.23,,,,,,,,,,,,,,,,,,,,,,,,,
